69510	2013-07-09 07:50:53.000	22.960117	40.604947000000003	2.0	42.0	253.89999399999999	-1
69825	2013-07-09 07:50:53.000	22.962057999999999	40.583157999999997	4.5	58.0	116.69000200000001	-1
70270	2013-07-09 07:50:53.000	22.948103	40.579281999999999	3.8999999999999999	35.0	49.229999999999997	-1
69549	2013-07-09 07:50:53.000	22.978300000000001	40.557656999999999	1.7	58.0	335.11999500000002	-1
70205	2013-07-09 07:50:54.000	22.960107000000001	40.607101999999998	2.7999999999999998	18.0	88.139999000000003	-1
69701	2013-07-09 07:50:54.000	22.951083000000001	40.575288	2.6000000000000001	29.0	130.259995	-1
69666	2013-07-09 07:50:54.000	22.946853000000001	40.638852	225.59999999999999	37.0	124.379997	-1
69830	2013-07-09 07:50:54.000	22.949687000000001	40.699824999999997	12.6	105.0	201.050003	-1
69984	2013-07-09 07:50:54.000	22.939287	40.639392999999998	3.2999999999999998	0.0	135.509995	-1
69836	2013-07-09 07:50:54.000	22.938341999999999	40.640365000000003	2.6000000000000001	37.0	82.410004000000001	-1
